Floor Area,Floor Number,#ofPeople,schedule_recorded,total_window_area,Heating,Lighting,Equipment
123.483843,2,0.016196,0,23.95,47.83,16.06,5.76
126.830719,0,0.015769,3,26.13,27.13,17.15,5.76
97.499661,0,0.030769,3,15.4,54.25,18.6,5.76
81.992443,1,0.036589,0,14.43,74.34,16.92,5.76
73.489464,2,0.040822,0,12.99,71.5,15.52,5.76
155.588072,1,0.019282,0,18.8,71.21,18.75,5.76
77.640188,1,0.0644,0,14.32,73.82,16.54,5.76
104.751695,1,0.019093,1,15.47,83.71,15.74,5.76
84.779382,0,0.058977,3,14.25,49.29,17,5.76
76.89951,2,0.039012,0,13.17,72.67,15.7,5.76
73.845586,1,0.027084,0,13.93,57.28,16.34,5.76
146.946343,2,0.020416,0,18.31,60.73,15.99,5.76
125.434734,1,0.007972,2,16.85,96.02,17.13,5.76
71.739796,2,0.027879,1,12.76,101.67,15.69,5.76
130.673071,2,0.007653,1,24.95,91.55,15.75,5.76
84.39624,0,0.035547,3,14.26,62.5,18.25,5.76
106.857258,1,0.046791,0,15.69,68.51,17.71,5.76
97.98155,2,0.030618,0,15.24,70.83,15.69,5.76
115.189888,2,0.008681,2,22.81,105.21,15.51,5.76
66.839978,1,0.014961,2,12.66,124.65,16.36,5.76
99.39721,2,0.050303,0,15.93,63.92,15.46,5.76
86.852304,2,0.011514,2,14.04,104.98,16.03,5.76
80.009135,1,0.024997,0,14.15,54.77,17.1,5.76
90.383767,0,0.05532,3,14.43,48.17,16.43,5.76
91.186713,0,0.0329,3,14.82,52.87,17.68,5.76
169.256933,0,0.005908,3,19.52,45.21,17.44,5.76
85.009872,0,0.03529,3,14.42,60.54,17.94,5.76
97.833043,2,0.051107,0,21.31,76.29,15.92,5.76
105.987377,1,0.028305,0,21.97,78.66,16.68,5.76
66.965988,2,0.014933,2,12.37,114.94,15.58,5.76
109.003596,2,0.027522,0,15.93,70.77,15.95,5.76
148.961842,1,0.020139,2,18.35,78.92,16.58,5.76
96.839169,0,0.010326,3,14.95,48.68,17.01,5.76
69.029816,0,0.043459,3,12.53,59.46,17.57,5.76
87.20693,2,0.011467,2,14.56,106.88,15.62,5.76
95.173493,0,0.010507,3,15.03,61.31,18.33,5.76
95.210256,2,0.010503,1,15.08,100.04,15.74,5.76
109.281031,2,0.018301,0,16.09,51.28,16.35,5.76
96.456931,2,0.010367,2,15.13,99.06,15.66,5.76
67.107402,2,0.044704,0,12.88,81.16,15.54,5.76
70.013858,2,0.042849,0,12.56,71.68,15.62,5.76
69.390728,0,0.043233,3,13.12,54.44,17.5,5.76
95.660958,2,0.020907,1,14.95,91.56,15.66,5.76
173.702347,0,0.017271,3,21.43,48.84,18.48,5.76
96.869885,0,0.010323,3,21.01,63.99,18.27,5.76
70.266182,0,0.014232,3,12.6,62.83,16.39,5.76
91.172661,1,0.032905,0,14.7,70.53,16.9,5.76
75.521203,0,0.039724,3,13.23,58.84,18.41,5.76
95.173493,2,0.010507,2,15.03,102.56,15.68,5.76
88.749828,0,0.022535,3,14.25,28.38,18.49,5.76
97.331332,2,0.010274,1,15.42,96.31,15.65,5.76
69.390728,0,0.014411,3,13.12,50.34,15.71,5.76
120.081315,2,0.024983,0,25.68,70.29,16.15,5.76
100.525359,1,0.019895,0,21.63,54.13,16.22,5.76
91.645884,1,0.010912,1,14.97,108.25,16.2,5.76
77.349468,0,0.025857,3,14.13,65.69,17.84,5.76
108.568885,0,0.018421,3,15.8,46.03,17.05,5.76
181.237129,0,0.005518,3,20.19,35.72,17.03,5.76
86.276677,2,0.034772,0,14.43,69.84,15.58,5.76
107.170013,2,0.046655,0,22.37,70.22,15.67,5.76
88.868821,1,0.022505,1,14.58,92.64,15.72,5.76
101.209074,1,0.019761,1,15.59,93.07,16.41,5.76
88.491085,0,0.022601,3,14.6,28.01,17.55,5.76
100.558121,2,0.009944,1,15.32,90.89,15.65,5.76
78.102864,1,0.025607,1,14.32,115.05,16.9,5.76
102.405391,0,0.01953,3,15.76,32.38,18.33,5.76
102.477709,2,0.029275,0,21.55,78.11,15.81,5.76
178.916331,1,0.005589,2,20.47,88.09,17.28,5.76
104.390246,0,0.028738,3,15.77,48.92,17.86,5.76
100.023366,2,0.029993,2,15.4,96.69,16,5.76
91.186713,1,0.0329,2,14.82,99.2,16.92,5.76
97.394705,0,0.030802,3,15.21,51.07,17,5.76
82.554556,0,0.03634,3,20.96,54.17,15.74,5.76
75.923015,0,0.039514,3,13.69,52,16.2,5.76
76.822377,1,0.065085,0,21.66,85.3,16.25,5.76
91.196889,2,0.021931,0,14.87,46.38,15.67,5.76
101.06836,0,0.009894,3,15.54,53.41,18.33,5.76
173.702347,1,0.011514,0,21.43,47.91,16.24,5.76
94.980144,2,0.010529,2,15.2,105.16,15.66,5.76
110.696791,1,0.027101,0,15.96,63.18,15.92,5.76
128.223146,2,0.023397,0,24.4,67.44,15.79,5.76
77.669759,0,0.038625,3,14.33,58.55,18.1,5.76
114.759146,1,0.008714,1,16.41,96.96,16.85,5.76
121.426954,2,0.008235,1,16.64,83.51,15.74,5.76
132.253072,0,0.037806,3,18.41,49.17,16.5,5.76
128.006875,1,0.023436,0,24.03,75.1,16.02,5.76
107.086757,1,0.009338,2,22.14,116.3,17.66,5.76
111.803616,2,0.026833,0,15.99,69.66,16.01,5.76
113.023291,0,0.008848,3,16.03,54.92,18.54,5.76
97.98155,0,0.020412,3,15.24,52.72,17.83,5.76
83.76036,2,0.011939,1,14.09,98.75,15.67,5.76
101.06836,1,0.019789,0,15.54,52.53,17.03,5.76
66.453258,1,0.045145,0,12.31,79.33,16.94,5.76
101.03588,1,0.009897,1,15.12,95.03,18.06,5.76
91.945038,0,0.032628,3,14.87,51.99,17.93,5.76
83.752575,0,0.03582,3,14.34,55,18.33,5.76
98.709372,1,0.010131,2,21.15,108.19,15.49,5.76
69.716654,0,0.014344,3,13.18,55.53,17.1,5.76
129.62555,0,0.023144,3,25.66,53.98,17.65,5.76
131.405625,0,0.01522,3,17.32,21.26,17.28,5.76
93.122733,0,0.010739,3,20.76,53.02,17.81,5.76
114.759146,2,0.017428,0,16.41,51.54,16.8,5.76
72.752377,1,0.041236,0,12.86,73.38,16.03,5.76
115.846149,1,0.008632,2,22.92,109.57,15.66,5.76
81.992443,2,0.024392,0,14.43,53.69,15.56,5.76
86.875513,0,0.011511,3,14.01,55.68,17.24,5.76
74.192962,2,0.040435,0,13.28,78.09,15.57,5.76
71.844165,1,0.027838,1,13.75,105.48,16.22,5.76
84.290021,1,0.059319,0,14.46,75.87,16.82,5.76
106.405982,2,0.009398,2,15.87,98.85,16.21,5.76
70.846545,2,0.042345,0,13.57,81.49,15.61,5.76
110.068591,1,0.027256,0,16.05,67.9,16.63,5.76
70.906478,2,0.028206,1,13.25,106.95,15.57,5.76
68.229446,1,0.014656,2,12.39,111.77,15.84,5.76
85.169553,1,0.035224,0,14.35,71.8,16.86,5.76
119.505279,2,0.008368,2,17.43,99.1,15.72,5.76
181.237129,1,0.005518,1,20.19,74.48,17.34,5.76
102.377191,0,0.029303,3,15.69,54.46,17.36,5.76
101.253055,1,0.029629,0,21.86,80.6,16.34,5.76
87.397653,0,0.022884,3,14.63,28.66,18.25,5.76
166.842565,0,0.005994,3,19.38,40.39,17.76,5.76
95.639228,1,0.031368,0,15.08,67.81,17.36,5.76
75.42066,1,0.066295,0,13.26,69.16,16.43,5.76
115.189888,0,0.026044,3,22.81,50.89,15.89,5.76
112.910342,2,0.008857,1,25.05,105.66,16.01,5.76
102.035349,2,0.029402,0,15.62,72.81,15.69,5.76
84.998609,2,0.02353,1,14.35,105.02,16.52,5.76
117.27499,0,0.017054,3,16.64,31.16,19.44,5.76
96.101282,0,0.031217,3,14.94,56.98,18.03,5.76
95.639228,0,0.031368,3,15.08,55.32,18.32,5.76
90.405916,0,0.011061,3,14.69,60.74,17.88,5.76
70.906478,1,0.070515,0,13.25,78.04,16.41,5.76
97.98155,0,0.030618,3,15.24,51.42,17.43,5.76
77.669759,2,0.038625,0,14.33,78.18,15.6,5.76
150.720073,1,0.01327,0,18.98,45.81,16.87,5.76
109.971416,0,0.009093,3,16.08,50.7,16.68,5.76
98.386216,0,0.020328,3,15.5,54.07,16.11,5.76
79.989509,2,0.037505,0,13.42,74.4,16.05,5.76
102.477709,1,0.009758,2,21.55,112.22,16.13,5.76
66.097676,2,0.075646,0,12.2,73.29,15.59,5.76
82.549855,2,0.036342,0,14.57,71.08,15.39,5.76
72.91603,1,0.013714,2,12.97,119.43,16.53,5.76
89.039831,0,0.011231,3,14.51,47.81,16.97,5.76
102.640589,1,0.019485,0,15.51,50.51,17.4,5.76
69.125579,1,0.014466,2,13.6,127.93,16.24,5.76
69.716654,2,0.043031,0,13.18,79.46,15.5,5.76
88.491085,2,0.022601,0,14.6,46.06,15.65,5.76
94.729291,0,0.021113,3,15.17,28.49,18.39,5.76
114.906727,0,0.043514,3,24.87,53.37,17.46,5.76
127.556106,1,0.015679,0,23.99,46.02,15.99,5.76
123.246761,1,0.024341,0,24.26,75.53,16.73,5.76
130.673071,1,0.022958,0,24.95,64.09,16,5.76
94.463445,0,0.052931,3,15.15,49.57,16.63,5.76
117.27499,1,0.042635,0,16.64,71.26,18.24,5.76
90.113474,2,0.011097,2,14.72,106.38,15.66,5.76
66.611039,0,0.075063,3,12.48,60.28,18.19,5.76
121.426954,2,0.008235,1,16.64,92.04,15.89,5.76
78.102864,0,0.025607,3,14.32,59.6,17.12,5.76
72.752377,1,0.068726,0,12.86,71.57,16.9,5.76
126.325189,0,0.007916,3,17.13,49.17,17.84,5.76
81.333405,1,0.02459,1,14.05,97.74,15.92,5.76
94.220514,2,0.010613,2,15.03,101.84,15.61,5.76
221.916008,0,0.022531,3,22.44,34.67,16.86,5.76
76.379309,0,0.026185,3,13.17,32.12,17.84,5.76
112.257847,2,0.017816,1,16.06,91.28,15.76,5.76
72.174434,0,0.027711,3,12.74,25.35,16.05,5.76
105.362052,0,0.028473,3,22.89,43.77,16.22,5.76
97.033738,0,0.010306,3,15.16,47.54,17.87,5.76
72.587177,1,0.04133,0,13.78,80.1,15.48,5.76
101.209074,0,0.009881,3,15.59,53.67,17.58,5.76
97.394705,0,0.020535,3,15.21,60.7,18.67,5.76
102.364097,0,0.009769,3,15.6,51.8,18.03,5.76
87.250959,1,0.057306,0,14.53,65.61,16.87,5.76
123.483843,2,0.016196,0,23.95,51.46,15.7,5.76
87.903802,1,0.034128,2,20.16,106.88,15.72,5.76
111.277389,0,0.02696,3,22.59,54.2,17.35,5.76
131.303092,1,0.022848,0,24.96,73.46,17.86,5.76
77.243241,1,0.038838,0,23.07,91.99,16.17,5.76
87.20693,0,0.034401,3,14.56,58.85,18.09,5.76
128.780784,0,0.023295,3,26.09,53.41,17.83,5.76
77.208898,0,0.012952,3,13.25,59.2,17.96,5.76
68.114584,0,0.044043,3,12.39,57.61,15.89,5.76
90.801196,2,0.055065,0,14.61,70.3,16.48,5.76
72.752377,0,0.013745,3,12.86,66.16,16.72,5.76
90.105171,1,0.011098,1,14.71,104.97,16.89,5.76
101.699891,2,0.029499,0,15.39,72.76,16.42,5.76
81.040123,1,0.024679,1,13.51,90.93,15.93,5.76
97.499661,1,0.030769,0,15.4,65.55,15.67,5.76
86.276677,2,0.034772,0,14.43,75.53,15.63,5.76
135.677942,0,0.036852,3,17.51,50.85,18.48,5.76
102.736709,0,0.029201,3,15.63,42.37,16.33,5.76
83.460392,1,0.023963,1,14.25,96.68,16.48,5.76
100.221595,0,0.029934,3,15.35,49.26,18.8,5.76
80.015233,0,0.062488,3,14.05,50.38,17.08,5.76
88.868821,0,0.011253,3,14.58,53.31,17.84,5.76
104.751695,2,0.009546,2,15.47,95.02,15.62,5.76
108.263517,0,0.009237,3,22.22,63.29,19.14,5.76
100.363736,2,0.029891,0,15.54,72.66,16.79,5.76
107.127932,0,0.018669,3,22.13,31.85,18.5,5.76
69.390728,1,0.043233,2,13.12,114.99,15.43,5.76
103.037993,2,0.01941,0,15.7,47.04,16.17,5.76
130.673071,2,0.007653,2,24.95,98.24,15.63,5.76
77.669759,1,0.02575,0,14.33,56.23,16.86,5.76
115.950946,0,0.008624,3,23.66,50.88,18.02,5.76
109.281031,0,0.018301,3,16.09,27.4,18.04,5.76
87.22061,1,0.034396,0,14.4,79.52,16.95,5.76
94.235208,2,0.031835,0,14.99,66.67,15.63,5.76
75.248973,2,0.039868,0,13.99,79.63,15.6,5.76
132.253072,1,0.037806,0,18.41,67.51,15.83,5.76
69.797523,1,0.028654,0,12.83,57.44,16.53,5.76
97.200438,1,0.030864,0,15.3,75.44,17.14,5.76
96.869885,1,0.010323,2,21.01,118.05,17.26,5.76
85.879034,0,0.034933,3,14.12,54.58,18.64,5.76
135.092942,1,0.022207,0,17.44,68.94,17.1,5.76
94.729291,0,0.010556,3,15.17,61.9,18.56,5.76
75.326182,0,0.026551,3,13.08,28.31,17.4,5.76
77.285618,2,0.012939,1,13.19,102.28,15.68,5.76
91.79633,0,0.054468,3,14.9,47.48,17.78,5.76
77.640188,0,0.03864,3,14.32,63.09,17.43,5.76
77.75854,0,0.025721,3,13.84,29.87,17.91,5.76
78.917712,1,0.063357,0,14.16,70.7,16.58,5.76
84.9183,2,0.023552,0,13.91,51.09,15.71,5.76
99.996981,2,0.020001,0,15.24,48.77,15.63,5.76
85.169553,0,0.011741,3,14.35,54.64,18.51,5.76
123.706456,1,0.016167,1,23.71,89.23,16.58,5.76
67.107402,2,0.029803,0,12.88,53.45,15.53,5.76
94.546611,0,0.03173,3,15.12,49.83,17.98,5.76
114.94659,0,0.026099,3,16.11,48.35,17.81,5.76
98.575513,1,0.030434,0,15.3,74.12,16.75,5.76
74.928298,1,0.013346,1,13.18,103.64,17.14,5.76
100.818338,2,0.029756,0,15.41,66.18,15.67,5.76
82.356656,0,0.012142,3,13.88,57.43,17.78,5.76
98.000806,1,0.030612,0,15.12,71,15.94,5.76
124.263523,0,0.008047,3,17.15,57.42,18.52,5.76
74.045767,0,0.040515,3,13.86,60.22,17.26,5.76
100.558121,1,0.009944,1,15.32,102.35,17.11,5.76
73.489464,0,0.013607,3,12.99,59.46,17.83,5.76
70.846545,2,0.042345,0,13.57,80.38,15.58,5.76
98.101168,2,0.030581,0,15.4,73.72,15.68,5.76
85.706512,2,0.023335,1,14.78,100.84,16.24,5.76
98.442842,2,0.030475,0,15.44,68.13,16.11,5.76
84.958891,2,0.01177,2,20.4,114.67,16.08,5.76
87.027777,0,0.057453,3,14.16,51.95,17.54,5.76
94.235208,0,0.031835,3,14.99,52.63,17.87,5.76
86.852304,2,0.034541,0,14.04,72.43,15.73,5.76
75.42066,0,0.066295,3,13.26,52.27,17.81,5.76
102.035349,0,0.029402,3,15.62,45.04,16.76,5.76
75.248973,0,0.013289,3,13.99,69.52,17.89,5.76
118.09656,2,0.016935,0,16.38,48.25,15.83,5.76
73.620256,0,0.04075,3,13.08,58.09,16.43,5.76
98.646362,0,0.030412,3,21.38,50.59,17.56,5.76
213.79206,2,0.004677,2,22.33,84.81,15.98,5.76
115.200006,0,0.026042,3,22.93,53.76,17.95,5.76
117.27499,2,0.025581,0,16.64,67.5,16.03,5.76
85.009872,1,0.058817,0,14.42,69.79,16.92,5.76
82.356656,1,0.036427,0,13.88,79.97,16.53,5.76
99.260871,2,0.030223,2,15.18,93.55,15.68,5.76
82.356656,1,0.060712,0,13.88,77.33,17.08,5.76
97.652569,0,0.020481,3,15.33,30.75,18.1,5.76
102.477709,2,0.009758,1,21.55,106.82,15.83,5.76
75.610699,2,0.039677,0,13.54,73.53,15.59,5.76
73.332855,1,0.068182,0,12.89,71.63,17.61,5.76
64.327026,0,0.046637,3,19.01,70.81,17.34,5.76
77.029215,1,0.06491,0,14.11,72.61,16.76,5.76
98.930441,0,0.020216,3,15.54,54.12,17.94,5.76
154.787153,2,0.012921,1,18.82,75.6,16.02,5.76
213.79206,2,0.023387,0,22.33,62.11,17.62,5.76
66.859022,2,0.044871,0,12.54,78.5,15.69,5.76
93.694853,2,0.032019,0,15.1,67.13,15.53,5.76
72.587177,2,0.04133,0,13.78,79.92,15.39,5.76
78.978175,0,0.037985,3,14.01,61.86,17.97,5.76
67.411843,0,0.044503,3,12.77,61.15,16.74,5.76
93.391684,0,0.032123,3,14.92,50.86,16.7,5.76
100.017115,0,0.019997,3,15.31,30.78,18.16,5.76
67.295906,0,0.044579,3,12.45,59.65,18.21,5.76
99.504635,2,0.050249,0,15.35,62.08,15.62,5.76
125.1476,2,0.023972,0,17.07,62.94,15.77,5.76
95.854062,2,0.010433,1,15.18,93.87,15.61,5.76
70.206257,1,0.042731,0,13.66,80.72,16.5,5.76
110.068591,2,0.027256,0,16.05,69.42,16.3,5.76
94.139983,1,0.031867,0,14.9,72.1,16.43,5.76
96.101282,2,0.031217,0,14.94,70.82,15.74,5.76
84.9183,1,0.011776,1,13.91,98.27,15.92,5.76
181.237129,2,0.005518,2,20.19,92.22,16.96,5.76
106.392689,1,0.046996,0,21.89,75.33,17.15,5.76
95.917339,1,0.031277,0,14.98,71.25,16.47,5.76
94.463445,1,0.010586,2,15.15,113.34,16.99,5.76
98.000806,2,0.030612,0,15.12,65.72,15.66,5.76
95.002168,1,0.031578,0,15.12,75.34,17.83,5.76
77.558132,1,0.012894,1,13.58,104.57,15.61,5.76
76.524802,1,0.013068,1,13.18,110.24,17.25,5.76
67.113003,0,0.044701,3,12.3,59.58,16.58,5.76
103.197413,1,0.048451,0,15.57,65.56,16.89,5.76
74.928298,0,0.026692,3,13.18,30.05,17.65,5.76
143.194705,0,0.013967,3,18.15,23.02,16.56,5.76
80.584675,2,0.012409,2,14.34,108.46,15.61,5.76
69.390728,0,0.028822,3,13.12,30.25,17.87,5.76
79.739818,1,0.037622,0,13.97,71.15,17.49,5.76
98.098641,2,0.030581,0,15.41,66.06,15.55,5.76
97.499661,2,0.010256,2,15.4,100.99,15.53,5.76
85.439433,0,0.058521,3,14.85,52.29,17.34,5.76
102.364097,1,0.029307,0,15.6,69.07,17.08,5.76
82.549855,1,0.060569,0,14.57,64.89,15.44,5.76
153.99493,0,0.019481,3,18.8,41.04,17.25,5.76
80.015233,0,0.012498,3,14.05,58.65,17.4,5.76
106.857258,2,0.009358,2,15.69,100.5,15.82,5.76
68.859566,0,0.043567,3,13.27,63.33,17.14,5.76
77.004954,0,0.038959,3,14.06,52.52,16.68,5.76
97.98155,1,0.020412,1,15.24,101.61,17,5.76
85.879034,1,0.011644,2,14.12,103.06,16.83,5.76
69.125579,1,0.014466,1,13.6,122.41,16.67,5.76
80.34634,1,0.037338,0,13.73,69.01,16.41,5.76
109.842378,1,0.027312,0,15.88,67.66,16.25,5.76
105.074978,1,0.009517,2,15.42,103.36,17.91,5.76
104.751695,1,0.028639,0,15.47,69.99,16.51,5.76
73.257161,2,0.013651,2,18.32,130.63,15.5,5.76
77.640188,2,0.03864,0,14.32,79.57,15.62,5.76
117.27499,0,0.017054,3,16.64,50.88,16.19,5.76
106.93259,0,0.018703,3,22.45,30.86,18.02,5.76
115.950946,1,0.025873,0,23.66,76.96,17.45,5.76
71.455741,2,0.069973,0,12.8,71.16,15.65,5.76
80.275171,2,0.012457,1,19.2,110.18,15.69,5.76
66.161574,0,0.030229,3,13.06,33.54,17.28,5.76
108.565792,2,0.018422,0,15.84,42.48,15.68,5.76
93.122557,0,0.021477,3,20.5,62.83,18.16,5.76
73.489464,0,0.013607,3,12.99,49.36,15.94,5.76
111.902337,0,0.044682,3,22.52,54.04,17.2,5.76
101.573167,1,0.029535,2,16.66,103.35,16.13,5.76
89.127113,1,0.03366,0,14.8,77.02,17.35,5.76
195.916128,0,0.015313,3,21.52,43.87,18.33,5.76
113.696069,2,0.026386,0,16.15,67.52,15.85,5.76
120.081315,0,0.024983,3,25.68,52,16.98,5.76
97.291805,2,0.010278,2,15.2,98.39,15.63,5.76
78.574808,2,0.025453,0,14.34,49.88,15.58,5.76
115.846149,2,0.025896,0,22.92,70.36,15.59,5.76
68.678574,1,0.072803,0,13.43,74.02,16.62,5.76
76.524802,0,0.039203,3,13.18,61.12,18.46,5.76
95.637877,2,0.031368,0,15.11,71.48,15.68,5.76
90.137501,0,0.011094,3,14.5,62.47,18.29,5.76
81.992443,0,0.060981,3,14.43,51.88,17.08,5.76
102.468989,1,0.029277,0,15.53,70.53,17.77,5.76
87.132864,1,0.011477,1,14.51,99.69,16.08,5.76
77.896748,2,0.038513,0,14.14,79.23,15.51,5.76
89.127113,1,0.03366,0,14.8,71.36,17.18,5.76
104.85894,1,0.019073,1,15.6,95.03,16.48,5.76
55.457059,0,0.018032,3,16.05,72.92,16.99,5.76
90.801196,2,0.033039,0,14.61,72.66,16.39,5.76
76.89951,2,0.013004,2,13.17,106.1,16.08,5.76
72.972421,1,0.041111,0,12.81,76.53,15.76,5.76
85.009872,1,0.03529,2,14.42,100.8,16.72,5.76
98.390185,1,0.010164,1,15.25,94.97,17.22,5.76
72.590157,0,0.041328,3,18.11,58.97,16.27,5.76
77.75854,1,0.01286,1,13.84,100.63,16.83,5.76
97.331332,2,0.030823,0,15.42,73.81,15.68,5.76
86.978825,0,0.034491,3,14.44,58.7,17.68,5.76
96.456931,1,0.010367,2,15.13,107.29,16.71,5.76
68.609331,2,0.072876,0,13.2,76.35,15.6,5.76
66.965988,0,0.044799,3,12.37,65.32,16.88,5.76
90.801196,0,0.033039,3,14.61,59.54,18.28,5.76
97.499661,1,0.010256,2,15.4,98.66,17.59,5.76
102.275751,2,0.009777,1,15.57,92.24,15.76,5.76
111.427212,2,0.026923,0,15.83,64.05,16.01,5.76
101.253055,0,0.009876,3,21.86,62.92,17.35,5.76
67.411843,2,0.074171,0,12.77,75.93,15.51,5.76
83.541176,1,0.03591,0,14.32,70.55,16.38,5.76
91.313734,1,0.032854,0,14.76,76.3,16.67,5.76
85.706512,1,0.058339,0,14.78,71.94,16.68,5.76
130.844771,1,0.007643,1,26.42,101.17,16.75,5.76
68.431744,1,0.043839,0,13.6,87.6,16.61,5.76
115.176135,2,0.026047,0,16.16,68.88,15.88,5.76
86.378518,1,0.023154,0,14.36,55.5,17,5.76
102.468989,2,0.029277,0,15.53,69.99,15.72,5.76
71.455741,1,0.069973,0,12.8,77.42,17.4,5.76
91.323445,0,0.03285,3,14.57,58.13,18.07,5.76
66.859022,1,0.074784,0,12.54,74.55,15.81,5.76
135.29341,1,0.007391,2,17.65,91.19,16.29,5.76
80.836956,0,0.061853,3,13.8,50.89,17.56,5.76
81.575465,0,0.036776,3,14.46,61.26,18.56,5.76
99.399593,2,0.01006,2,15.44,99.89,16.04,5.76
94.751453,0,0.031662,3,15.12,55.99,18.62,5.76
119.505279,1,0.016736,0,17.43,39.59,15.65,5.76
97.499661,2,0.010256,1,15.4,100.14,15.84,5.76
113.696069,1,0.008795,2,16.15,95.91,16.47,5.76
73.489464,1,0.040822,0,12.99,75.74,15.65,5.76
87.760218,2,0.034184,0,14.71,75.61,15.6,5.76
88.868821,1,0.033758,0,14.58,66.25,15.69,5.76
91.196889,1,0.021931,0,14.87,50,17.03,5.76
147.010976,1,0.020407,0,18.35,60.09,16.58,5.76
75.610699,2,0.039677,0,13.54,72.53,15.56,5.76
82.525561,0,0.060587,3,13.69,49.38,18.39,5.76
69.029816,1,0.028973,1,12.53,105.16,16.88,5.76
95.660958,1,0.010454,1,14.95,103.46,16.53,5.76
112.257847,2,0.04454,0,16.06,61.96,15.97,5.76
96.101282,0,0.031217,3,14.94,56.13,18.07,5.76
72.972421,2,0.013704,2,12.81,108.11,15.71,5.76
117.776628,0,0.042453,3,16.54,51.76,19.1,5.76
124.147076,0,0.024165,3,25.96,52.53,17.23,5.76
94.729291,0,0.010556,3,15.17,53.79,17.26,5.76
90.006427,1,0.033331,2,20.21,115.06,17.14,5.76
95.173493,2,0.021014,0,15.03,45.72,15.74,5.76
95.637877,0,0.010456,3,15.11,59.6,18.04,5.76
74.755331,1,0.026754,0,12.97,44.55,15.98,5.76
78.870089,2,0.038037,0,13.39,70.94,15.78,5.76
104.85894,0,0.009537,3,15.6,47.01,16.78,5.76
87.132864,2,0.057384,0,14.51,66.18,15.57,5.76
128.223146,2,0.007799,2,24.4,97.7,15.89,5.76
66.623185,2,0.03002,0,12.25,49.75,15.62,5.76
88.752582,1,0.033802,0,14.59,69.17,17.69,5.76
123.860101,2,0.008074,2,24.17,99.33,15.89,5.76
68.577598,2,0.029164,0,12.72,54.22,15.63,5.76
74.928298,2,0.013346,1,13.18,104.04,15.66,5.76
94.965587,1,0.052651,0,21.21,75.12,16.04,5.76
99.504635,0,0.0201,3,15.35,29.17,18.13,5.76
106.574302,0,0.028149,3,15.8,50.65,18.03,5.76
74.192962,1,0.040435,0,13.28,76.27,16.08,5.76
70.561509,2,0.042516,2,13.24,114.61,15.55,5.76
98.000806,0,0.030612,3,15.12,51.04,16.95,5.76
67.868995,0,0.044203,3,13.65,68.12,17.39,5.76
98.970346,1,0.030312,0,15.08,69.2,16.1,5.76
90.958724,2,0.010994,1,14.66,96.67,15.72,5.76
162.591415,1,0.00615,1,19.18,86.99,16.84,5.76
67.113003,0,0.0298,3,12.3,30.4,16.11,5.76
91.645884,2,0.054558,0,14.97,68.98,15.51,5.76
128.223146,1,0.023397,0,24.4,72.68,16.94,5.76
100.818168,1,0.029757,0,15.62,65.51,15.75,5.76
90.209812,1,0.033256,0,14.8,72.44,16.29,5.76
95.921126,2,0.031276,0,15.12,71.84,15.67,5.76
109.971416,2,0.009093,2,16.08,98.81,15.65,5.76
68.114584,2,0.073406,0,12.39,74.57,15.53,5.76
71.627683,0,0.027922,3,12.7,66.11,18.59,5.76
111.427212,1,0.026923,0,15.83,72.96,16.83,5.76
99.657421,1,0.010034,1,15.36,105.18,17.44,5.76
95.97549,2,0.020839,1,15.17,94.15,15.68,5.76
66.453258,1,0.045145,0,12.31,78.44,16.53,5.76
66.464438,0,0.045137,3,12.6,60.1,18.49,5.76
99.892516,1,0.030032,0,15.2,74.36,15.9,5.76
109.958751,2,0.027283,0,16.11,70.95,15.71,5.76
107.008329,1,0.028035,2,15.53,93.84,16.04,5.76
69.390728,1,0.072056,0,13.12,67.48,15.47,5.76
99.39721,0,0.030182,3,15.93,47.78,18.24,5.76
94.499997,2,0.05291,0,14.95,65.94,15.73,5.76
101.03588,0,0.009897,3,15.12,44.66,17.06,5.76
162.591415,1,0.012301,0,19.18,44.44,15.91,5.76
132.093163,2,0.037852,0,26.05,64.81,15.67,5.76
102.487716,2,0.009757,2,21.73,107.44,15.67,5.76
77.243241,0,0.038838,3,23.07,67.06,16.86,5.76
98.098641,0,0.020388,3,15.41,27.85,18.52,5.76
68.859566,0,0.043567,3,13.27,69.78,18.2,5.76
135.677942,2,0.00737,1,17.51,80.84,15.96,5.76
150.720073,0,0.006635,3,18.98,39.76,16.71,5.76
102.736709,1,0.029201,0,15.63,63.33,15.7,5.76
70.266182,1,0.042695,0,12.6,78.06,15.89,5.76
82.356656,0,0.036427,3,13.88,55.13,17.42,5.76
74.755331,1,0.013377,1,12.97,98.72,15.68,5.76
95.385921,1,0.031451,0,14.99,70.51,17.36,5.76
99.649591,1,0.010035,2,15.56,97.99,16.01,5.76
129.400385,2,0.03864,0,26.08,65.62,15.56,5.76
113.480083,2,0.017624,1,22.78,95.07,15.74,5.76
107.294984,2,0.02796,0,15.92,69.8,16.25,5.76
109.971416,2,0.02728,0,16.08,74.16,17.15,5.76
70.304809,1,0.028448,0,13.4,59.83,17.57,5.76
86.852304,2,0.011514,2,14.04,100.48,15.8,5.76
118.09656,1,0.008468,2,16.38,99.93,16.32,5.76
77.298572,1,0.012937,2,13.78,114.82,16.11,5.76
90.137501,1,0.011094,1,14.5,108.47,16.93,5.76
