Floor Area,Floor Number,#ofPeople,Construction_recorded,schedule_recorded,Window Count,w_north,w_east,w_south,w_west,total_window_area,o_north,o_north-east,o_east,o_south-east,o_south,o_south-west,o_west,o_north-west,Building Type,Heating,Lighting,Equipment
84.209239,1,0.035626,0,0,2,0,1,1,0,14.66,0,0,1,0,0,0,0,0,1,80.43,16.33,5.76
73.620256,0,0.013583,0,3,2,0,1,1,0,13.08,0,0,0,0,0,0,0,1,0,69.05,18.73,5.76
98.337033,1,0.010169,0,2,2,0,0,1,1,15.26,0,0,1,0,0,0,0,0,1,93.26,16.22,5.76
79.371303,2,0.025198,1,0,2,1,1,0,0,13.87,0,0,0,0,0,0,0,0,1,53.87,15.64,5.76
116.245337,0,0.008602,0,3,2,1,0,0,1,16.35,0,0,0,0,0,0,1,0,0,51.84,18.48,5.76
181.237129,1,0.016553,0,0,2,1,0,0,1,20.19,0,1,0,0,0,0,1,1,1,64.65,16.64,5.76
101.044947,1,0.02969,0,0,2,1,0,0,1,15.56,1,1,1,1,0,0,1,1,1,74.1,16.02,5.76
91.645884,2,0.032735,0,0,2,1,1,0,0,14.97,0,0,1,0,0,0,0,1,1,74.54,15.52,5.76
95.637877,1,0.020912,0,1,2,1,0,0,1,15.11,1,0,0,0,1,0,0,0,1,92.46,17.07,5.76
109.281031,2,0.027452,0,0,2,1,0,0,1,16.09,1,0,0,0,0,0,0,0,1,69.29,16.24,5.76
72.590157,2,0.041328,0,0,3,0,1,1,1,18.11,1,1,0,0,1,0,0,0,1,81.26,15.55,5.76
68.577598,2,0.014582,0,1,2,0,1,1,0,12.72,0,0,0,0,0,0,0,0,1,107.75,15.63,5.76
93.41182,2,0.032116,0,0,2,0,1,1,0,14.78,0,0,0,1,0,0,0,0,1,68.38,15.77,5.76
107.294984,0,0.00932,0,3,2,0,1,1,0,15.92,0,1,0,0,0,0,1,0,0,55.84,17.67,5.76
107.170013,2,0.027993,0,0,3,1,0,1,1,22.37,1,0,0,0,0,0,0,0,1,71.85,15.66,5.76
72.91603,0,0.013714,0,3,2,1,0,0,1,12.97,0,0,0,0,0,0,1,0,0,61.83,16.9,5.76
135.092942,1,0.022207,0,0,2,1,0,0,1,17.44,1,0,0,0,0,0,1,1,1,65.42,16.02,5.76
99.679976,0,0.010032,0,3,2,0,0,1,1,15.64,1,1,1,0,1,0,0,0,0,62.17,18.79,5.76
68.577598,0,0.029164,0,3,2,1,0,0,1,12.72,1,0,0,0,0,0,0,0,0,61.23,17.25,5.76
79.142222,1,0.025271,1,0,2,1,1,0,0,13.84,0,0,1,0,0,0,0,0,1,51.82,16.83,5.76
81.992443,1,0.060981,0,0,2,1,1,0,0,14.43,0,0,1,0,0,0,0,0,1,71.84,16.33,5.76
72.7994,0,0.041209,0,3,2,1,1,0,0,13.82,0,0,1,1,0,0,1,0,0,57.7,17.25,5.76
115.200006,1,0.026042,0,0,3,1,0,1,1,22.93,0,0,0,0,0,0,0,0,1,75.14,16.53,5.76
94.220514,0,0.053067,0,3,2,0,1,1,0,15.03,0,1,1,0,0,0,1,0,0,53.94,17.07,5.76
94.146847,1,0.010622,0,2,2,1,0,0,1,14.93,1,0,1,0,0,1,1,1,1,101.25,15.59,5.76
153.463865,2,0.032581,0,0,2,0,1,1,0,19.31,0,0,0,0,0,1,1,1,1,60.3,16.05,5.76
102.640589,0,0.029228,0,3,2,1,0,0,1,15.51,1,0,0,0,0,0,0,0,0,50.12,17.68,5.76
75.521203,1,0.039724,0,0,2,1,0,0,1,13.23,0,0,0,0,1,0,0,0,1,78.55,16.41,5.76
70.944142,1,0.042287,0,0,2,0,1,1,0,13.89,0,0,0,0,0,0,0,0,1,86.32,16.47,5.76
78.102864,1,0.012804,0,1,2,0,0,1,1,14.32,0,0,1,0,0,0,0,0,1,107.82,15.84,5.76
76.416614,0,0.013086,0,3,2,1,0,0,1,13.11,1,0,0,0,1,0,0,0,0,57.9,16.74,5.76
90.262353,2,0.033236,0,0,2,1,0,0,1,14.42,0,0,0,0,1,1,1,1,1,71.51,15.59,5.76
73.332855,0,0.040909,0,3,2,0,0,1,1,12.89,1,0,1,0,0,0,0,0,0,63.48,18.56,5.76
77.16919,1,0.025917,1,0,3,1,1,1,0,18.85,0,0,0,0,0,0,1,0,1,58.39,16.17,5.76
67.7327,1,0.044292,0,0,2,1,1,0,0,12.71,0,0,0,0,0,0,0,0,1,77.86,16.96,5.76
116.09126,1,0.025842,0,0,3,1,1,1,0,22.91,0,0,0,0,0,0,0,0,1,80.48,16.82,5.76
79.345858,0,0.012603,0,3,2,1,0,0,1,13.42,0,0,0,0,0,0,0,0,0,56.17,19.34,5.76
80.34634,1,0.037338,0,0,2,0,0,1,1,13.73,1,0,1,0,0,0,0,0,1,70.17,16.7,5.76
70.906478,2,0.070515,0,0,2,0,0,1,1,13.25,1,0,0,0,0,1,0,0,1,71.48,15.5,5.76
74.87162,1,0.026712,0,1,2,0,0,1,1,13.45,1,0,0,0,0,0,0,0,1,96.27,17.1,5.76
106.516564,1,0.009388,0,2,2,0,1,1,0,15.82,0,0,0,0,0,0,1,0,1,108.5,17.54,5.76
88.834354,0,0.022514,1,3,2,0,0,1,1,14.53,0,0,0,0,1,0,0,0,0,31.54,17.77,5.76
77.243241,2,0.038838,0,0,3,1,0,1,1,23.07,0,0,1,0,0,0,0,0,1,85.55,15.44,5.76
109.065912,1,0.009169,0,1,3,1,1,1,0,22.35,0,0,1,0,0,0,0,0,1,104.65,15.96,5.76
88.491085,1,0.033902,0,0,2,1,1,0,0,14.6,0,0,1,1,0,0,0,0,1,73.75,16.58,5.76
95.660958,0,0.031361,0,3,2,0,0,1,1,14.95,0,0,0,0,0,1,0,0,0,55.53,17.89,5.76
119.199518,1,0.025168,0,0,2,1,1,0,0,16.53,1,0,1,0,0,0,1,0,1,71.05,16.72,5.76
95.941552,2,0.010423,0,1,2,0,1,1,0,15.15,0,0,0,0,0,0,0,0,1,93.19,16.42,5.76
88.158225,1,0.011343,0,1,2,1,1,0,0,14.28,0,0,0,0,0,1,1,0,1,100.96,17.18,5.76
79.371303,1,0.037797,0,2,2,1,0,0,1,13.87,1,0,0,0,0,0,0,0,1,106.33,17.07,5.76
88.823853,0,0.033775,0,3,2,1,0,0,1,14.14,0,0,0,0,0,0,1,0,0,55.36,17.9,5.76
106.93259,1,0.018703,1,0,3,1,0,1,1,22.45,0,0,1,0,1,0,0,0,1,53.66,16.6,5.76
68.431744,0,0.029226,0,3,2,0,1,1,0,13.6,0,0,0,0,0,0,0,0,0,70.29,17.6,5.76
76.53824,1,0.065327,0,0,2,1,1,0,0,13.26,0,0,0,0,0,0,0,0,1,70.25,16.58,5.76
66.655408,1,0.075013,0,0,2,1,0,0,1,12.41,1,0,0,0,0,0,0,0,1,72.44,16.69,5.76
85.009872,2,0.023527,0,1,2,1,0,0,1,14.42,1,0,0,0,0,0,0,0,1,98.32,15.6,5.76
119.505279,0,0.016736,0,3,2,1,1,0,0,17.43,0,0,0,1,1,1,0,0,0,50.17,18.07,5.76
99.892516,1,0.050054,0,0,2,1,0,0,1,15.2,0,1,1,0,1,0,0,0,1,70.15,17.53,5.76
70.561509,0,0.014172,0,3,2,1,0,0,1,13.24,1,0,0,0,0,0,0,0,0,61.34,17.38,5.76
98.337033,0,0.010169,0,3,2,0,0,1,1,15.26,0,0,1,0,0,0,0,0,0,46.99,17,5.76
96.052763,1,0.031233,0,0,2,1,1,0,0,15.03,0,0,1,0,0,0,0,0,1,70.99,17.41,5.76
95.917339,0,0.010426,0,3,2,1,0,0,1,14.98,1,0,1,0,0,0,0,0,0,53.49,17.64,5.76
70.304809,1,0.014224,0,2,2,1,0,0,1,13.4,1,0,0,0,1,0,1,0,1,119.1,16.12,5.76
115.950946,2,0.008624,0,1,3,1,1,0,1,23.66,0,0,0,0,0,0,0,0,1,102.04,16.28,5.76
66.477591,0,0.015043,0,3,2,1,0,0,1,12.4,0,0,1,0,0,0,0,0,0,63.56,16.85,5.76
87.760218,0,0.011395,0,3,2,0,0,1,1,14.71,1,0,0,0,0,0,0,0,0,62.36,17.62,5.76
75.840611,2,0.013186,0,2,3,1,0,1,1,19.63,0,0,0,0,0,0,0,0,1,122.12,15.63,5.76
101.699891,2,0.009833,0,1,2,1,1,0,0,15.39,0,0,0,0,0,0,0,0,1,96.03,16.43,5.76
95.385921,1,0.010484,0,2,2,0,0,1,1,14.99,0,0,0,0,0,1,0,0,1,95.06,15.72,5.76
149.862839,2,0.006673,0,1,2,1,1,0,0,19.26,0,0,1,0,0,0,1,0,1,89.75,15.96,5.76
121.405835,1,0.008237,0,1,3,1,1,1,0,23.8,0,0,0,0,0,0,0,0,1,102.2,16.14,5.76
114.906727,2,0.026108,0,0,3,1,1,1,0,24.87,0,0,1,0,0,0,0,0,1,73.73,16.18,5.76
81.469355,2,0.036824,0,0,2,0,0,1,1,13.97,0,0,0,0,1,0,0,0,1,71.81,16.42,5.76
89.588465,0,0.022324,0,3,2,1,0,0,1,14.69,0,0,1,0,0,0,0,0,0,53.27,17.03,5.76
83.772279,1,0.011937,0,2,2,0,0,1,1,14.35,0,0,0,0,0,0,1,0,1,114.45,16.09,5.76
79.371303,1,0.037797,0,0,2,0,0,1,1,13.87,1,0,1,0,0,0,0,0,1,83.21,17.6,5.76
88.289831,0,0.033979,0,3,2,1,1,0,0,14.54,0,0,0,0,0,0,0,0,0,51.94,17.8,5.76
80.009135,0,0.037496,0,3,2,1,1,0,0,14.15,0,0,1,0,0,0,0,0,0,56.73,18.52,5.76
110.613773,2,0.027121,0,0,2,0,0,1,1,15.86,0,0,0,0,1,0,0,0,1,63.01,15.68,5.76
74.928298,0,0.040038,0,3,2,0,0,1,1,13.18,1,0,0,0,0,0,0,0,0,64.47,18.73,5.76
67.985729,1,0.029418,1,0,2,0,0,1,1,13.14,1,0,0,0,0,1,1,1,1,53.22,16.06,5.76
79.14428,0,0.012635,0,3,3,1,1,1,0,19.12,0,0,0,0,0,0,1,0,0,63.7,17.44,5.76
102.375918,1,0.029304,0,0,3,1,1,1,0,21.67,0,0,1,0,0,0,0,0,1,78.67,15.87,5.76
87.250959,1,0.034384,0,0,2,1,1,0,0,14.53,0,0,0,0,0,0,0,0,1,76.86,18.11,5.76
90.94353,2,0.032988,0,0,2,0,1,1,0,14.67,0,0,1,0,0,0,1,0,1,69.49,15.69,5.76
97.033738,0,0.010306,0,3,2,1,1,0,0,15.16,1,0,0,0,1,0,1,0,0,57.16,18.16,5.76
125.434734,1,0.023917,0,0,2,0,1,1,0,16.85,0,0,1,0,0,0,0,0,1,60.37,16.54,5.76
97.291805,0,0.030835,0,3,2,1,1,0,0,15.2,0,0,1,0,0,0,1,0,0,50.01,17.58,5.76
77.669759,1,0.064375,0,0,2,0,1,1,0,14.33,0,0,0,0,0,0,0,0,1,80.02,16.77,5.76
66.477591,2,0.045128,0,0,2,0,1,1,0,12.4,0,1,1,0,0,0,0,0,1,82.62,16.3,5.76
70.266182,2,0.042695,0,0,2,1,0,0,1,12.6,1,1,1,0,0,1,1,1,1,76.05,15.49,5.76
132.253072,1,0.022684,0,2,2,1,0,0,1,18.41,1,0,0,0,1,0,1,0,1,94.98,15.88,5.76
109.281031,1,0.027452,0,0,2,0,0,1,1,16.09,1,0,0,0,0,0,1,0,1,74.7,17.4,5.76
84.998609,2,0.011765,0,2,2,1,0,0,1,14.35,0,0,0,0,0,0,0,1,1,108.1,16.61,5.76
83.171159,2,0.012023,0,2,2,0,0,1,1,14.4,0,0,1,0,1,1,0,0,1,109.71,16,5.76
108.137029,1,0.046238,0,0,3,1,0,1,1,22.29,0,0,1,0,0,0,1,1,1,72.85,15.72,5.76
93.41182,2,0.021411,1,0,2,0,0,1,1,14.78,1,0,0,1,0,0,0,0,1,46.27,16.77,5.76
71.509486,1,0.041952,0,2,2,0,1,1,0,13.72,0,0,0,0,0,0,0,0,1,121.45,16.25,5.76
67.380096,0,0.029682,0,3,2,0,0,1,1,12.39,1,0,0,0,0,0,0,0,0,64.64,17.94,5.76
98.000806,1,0.030612,0,0,2,0,0,1,1,15.12,0,0,0,0,1,0,0,1,1,74.74,16.66,5.76
109.131974,0,0.009163,0,3,3,1,0,1,1,22.32,0,0,0,0,0,0,1,1,0,56.52,16.08,5.76
107.008329,2,0.028035,0,0,2,0,0,1,1,15.53,1,0,0,1,1,0,0,0,1,63.65,15.77,5.76
120.142074,1,0.008323,0,1,3,1,1,0,1,23.96,0,0,0,0,1,0,1,1,1,97.94,16.09,5.76
84.194187,1,0.023755,0,1,2,0,0,1,1,15.84,1,0,1,0,0,0,0,0,1,117.5,16.82,5.76
71.891582,0,0.04173,0,3,2,0,1,1,0,12.79,0,1,1,0,0,0,1,0,0,58.88,16.65,5.76
91.516343,0,0.032781,0,3,2,0,0,1,1,14.64,0,0,0,0,1,0,0,0,0,46.14,17.31,5.76
109.003596,1,0.009174,0,1,2,1,0,0,1,15.93,0,0,0,0,1,0,1,0,1,98.64,17.43,5.76
188.470126,1,0.010612,0,1,2,1,0,0,1,20.84,1,0,0,1,0,0,1,0,1,79.91,16.26,5.76
95.660958,2,0.010454,0,1,2,1,0,0,1,14.95,0,0,0,0,0,0,0,0,1,95.63,15.66,5.76
79.142222,2,0.037906,0,0,2,1,0,0,1,13.84,1,0,1,0,0,0,0,0,1,75.19,15.59,5.76
96.489927,2,0.031091,0,0,2,1,0,0,1,15.2,1,0,0,0,0,0,1,0,1,72.11,15.69,5.76
132.024608,0,0.015149,0,3,2,0,0,1,1,17.37,1,0,1,0,0,0,1,1,0,50.4,17.17,5.76
68.916815,1,0.043531,0,0,2,1,0,0,1,12.72,0,0,1,0,0,0,1,0,1,75.83,16.37,5.76
71.739796,1,0.041818,0,0,2,0,1,1,0,12.76,0,0,0,1,1,1,0,0,1,68.86,15.73,5.76
99.892516,0,0.030032,0,3,2,0,0,1,1,15.2,0,1,1,0,1,0,0,0,0,57.44,19.19,5.76
103.197413,1,0.02907,0,0,2,0,1,1,0,15.57,0,0,0,0,0,0,1,0,1,76.54,17.53,5.76
68.071073,2,0.073453,0,0,2,1,0,0,1,13.19,1,0,0,0,0,1,1,1,1,74.84,15.55,5.76
93.622022,2,0.021362,1,0,2,0,1,1,0,14.9,0,0,0,0,0,0,0,0,1,47.22,16.26,5.76
93.651631,2,0.053389,0,0,2,1,1,0,0,15.03,0,1,0,1,0,0,0,0,1,70.38,15.58,5.76
68.114584,1,0.029362,1,0,2,1,0,0,1,12.39,1,1,1,0,0,0,0,0,1,55.79,15.96,5.76
74.755331,0,0.013377,0,3,2,0,0,1,1,12.97,0,0,0,1,1,1,1,0,0,47.63,16.04,5.76
91.323445,0,0.01095,0,3,2,0,1,1,0,14.57,0,0,0,0,0,0,0,0,0,61.74,18.27,5.76
77.298572,2,0.038811,0,0,2,1,0,0,1,13.78,0,0,0,0,0,0,0,0,1,77.98,15.56,5.76
214.267792,0,0.014001,0,3,2,1,0,0,1,22.12,1,0,1,0,0,1,1,1,0,35.89,16.91,5.76
177.859997,1,0.005622,0,2,2,1,1,0,0,21.01,0,0,0,0,1,0,0,0,1,94.67,18.95,5.76
74.192962,0,0.013478,0,3,2,0,1,1,0,13.28,0,0,0,1,0,1,0,0,0,65.25,17.82,5.76
75.779132,0,0.065981,0,3,2,1,1,0,0,13.06,0,0,1,0,0,0,1,0,0,50.46,16.56,5.76
77.029215,1,0.06491,0,0,2,0,0,1,1,14.11,0,0,0,0,1,0,0,0,1,78.14,16.67,5.76
82.184473,0,0.036503,0,3,2,1,0,0,1,13.98,1,0,0,0,0,0,0,1,0,56.07,18.06,5.76
96.456931,1,0.010367,0,1,2,0,1,1,0,15.13,0,0,0,0,0,0,0,0,1,95.6,16.3,5.76
75.61103,0,0.013226,0,3,2,0,0,1,1,13.46,0,0,0,1,1,1,0,0,0,48.66,15.9,5.76
106.574302,2,0.028149,0,0,2,0,1,1,0,15.8,0,1,0,0,0,0,0,0,1,67.85,16.27,5.76
109.842378,2,0.027312,0,2,2,1,0,0,1,15.88,1,0,0,0,0,0,0,0,1,93.14,15.71,5.76
113.622018,0,0.026403,0,3,3,0,1,1,1,22.62,0,0,0,0,1,0,0,0,0,58.19,17.86,5.76
104.751695,0,0.028639,0,3,2,1,1,0,0,15.47,1,0,0,0,0,1,1,1,0,48.23,17.82,5.76
94.506536,1,0.021163,1,0,2,0,1,1,0,14.9,0,0,0,0,0,0,0,0,1,55.19,17.51,5.76
89.039831,2,0.033693,0,2,2,1,0,0,1,14.51,0,0,0,1,1,0,0,0,1,102.44,15.87,5.76
76.660334,0,0.039134,0,3,2,0,1,1,0,13.9,0,0,0,0,0,0,0,0,0,62.52,17.24,5.76
90.383767,2,0.033192,0,0,2,0,1,1,0,14.43,0,0,0,0,0,0,1,1,1,68.09,15.71,5.76
90.137501,2,0.011094,0,2,2,1,1,0,0,14.5,0,0,0,0,0,0,0,0,1,105.27,16.46,5.76
169.256933,1,0.029541,0,0,2,0,0,1,1,19.52,0,0,0,0,1,1,0,0,1,61.89,16.59,5.76
104.85894,1,0.019073,1,0,2,0,0,1,1,15.6,1,1,0,0,0,0,0,0,1,41.93,16.21,5.76
72.003007,2,0.027777,1,0,2,1,0,0,1,13.79,0,0,0,0,1,0,1,0,1,53.38,15.59,5.76
66.611493,1,0.045037,0,0,2,1,0,0,1,12.39,0,0,1,0,0,0,0,0,1,77.66,16.99,5.76
106.860612,0,0.04679,0,3,3,1,0,1,1,22.08,0,0,1,0,0,0,0,0,0,52.65,17.26,5.76
149.862839,1,0.020018,0,0,2,1,1,0,0,19.26,0,0,1,0,0,0,1,0,1,67.35,17.76,5.76
143.194705,1,0.006983,0,2,2,0,1,1,0,18.15,0,1,1,0,0,0,1,0,1,95.84,16.11,5.76
110.068591,0,0.045426,0,3,2,1,0,0,1,16.05,0,0,1,0,0,0,1,1,0,43.51,16.97,5.76
108.568885,1,0.027632,0,0,2,1,1,0,0,15.8,0,0,0,0,0,1,0,0,1,67.81,16.35,5.76
188.470126,1,0.015918,0,0,2,1,1,0,0,20.84,0,0,0,0,0,0,1,0,1,61.67,16.65,5.76
91.313734,1,0.021903,0,1,2,1,0,0,1,14.76,0,0,1,0,0,0,0,1,1,92.54,16.36,5.76
70.511806,2,0.042546,0,2,2,0,1,1,0,13.45,0,0,0,0,0,0,0,0,1,115.95,16.7,5.76
94.220514,2,0.03184,0,0,2,0,1,1,0,15.03,0,1,1,0,0,0,1,0,1,69.5,15.7,5.76
74.245965,2,0.040406,0,0,3,1,1,1,0,18.43,0,0,0,0,0,0,0,0,1,82.05,15.43,5.76
126.325189,1,0.015832,1,0,2,1,1,0,0,17.13,0,0,0,0,0,0,0,1,1,48.99,16.72,5.76
66.655408,1,0.015003,0,2,2,1,1,0,0,12.41,0,0,0,0,0,0,0,0,1,111.82,16.44,5.76
97.601906,0,0.020491,0,3,2,0,1,1,0,15.4,0,1,1,1,0,0,1,0,0,46.15,16.02,5.76
123.706456,0,0.040418,0,3,3,1,0,1,1,23.71,0,0,0,1,1,1,1,0,0,41.04,16.26,5.76
90.088089,2,0.033301,0,2,2,0,1,1,0,14.72,0,0,0,0,0,0,0,0,1,99.05,15.67,5.76
71.627683,2,0.041883,0,0,2,1,1,0,0,12.7,0,0,0,0,0,0,0,0,1,77.92,16.06,5.76
97.499661,2,0.020513,1,0,2,1,0,0,1,15.4,1,0,0,0,1,0,0,0,1,48.33,15.65,5.76
86.276677,1,0.034772,0,0,2,0,0,1,1,14.43,1,0,0,0,1,0,0,0,1,71.88,16.1,5.76
73.383919,2,0.013627,0,2,2,0,0,1,1,12.87,1,0,1,0,0,0,0,0,1,112.84,15.86,5.76
85.879034,2,0.034933,0,2,2,1,1,0,0,14.12,0,0,0,0,0,0,0,0,1,101.32,15.74,5.76
95.854611,0,0.020865,1,3,2,0,1,1,0,15.03,0,0,0,1,0,1,0,0,0,23.32,16.97,5.76
96.869885,0,0.030969,0,3,3,1,1,1,0,21.01,0,0,0,0,0,0,0,0,0,57.89,17.12,5.76
99.760217,1,0.010024,0,2,2,1,0,0,1,15.31,0,0,0,0,1,0,0,0,1,99.35,17.01,5.76
76.660334,1,0.013045,0,1,2,0,0,1,1,13.9,0,0,0,0,1,0,0,0,1,115.25,16.55,5.76
70.549416,1,0.042523,0,0,2,0,0,1,1,13.71,0,0,0,0,1,1,0,0,1,84.28,16.44,5.76
73.845586,1,0.027084,0,1,2,0,0,1,1,13.93,1,0,1,0,0,0,0,0,1,116.77,17.07,5.76
126.214918,2,0.023769,0,0,3,1,0,1,1,23.99,0,0,0,1,0,0,0,0,1,67.68,15.71,5.76
81.333405,2,0.036885,0,0,2,0,0,1,1,14.05,1,0,1,0,0,0,0,0,1,70.32,15.53,5.76
106.428953,2,0.028188,0,0,3,1,1,1,0,22.09,0,0,0,0,0,0,1,0,1,78.06,15.93,5.76
68.678574,1,0.014561,0,1,2,1,1,0,0,13.43,0,0,0,0,0,0,1,0,1,108.84,16.45,5.76
89.039831,1,0.056155,0,0,2,1,1,0,0,14.51,0,0,0,1,1,0,0,0,1,69.56,16.06,5.76
125.132425,1,0.023975,0,0,3,1,1,1,0,26.42,0,1,1,0,0,0,0,0,1,74.84,16.37,5.76
84.779382,2,0.023591,1,0,2,0,0,1,1,14.25,1,0,0,0,0,0,1,0,1,46.97,15.53,5.76
76.313648,2,0.013104,0,1,2,1,1,0,0,14,0,0,0,0,0,0,0,0,1,107.05,15.54,5.76
69.160233,2,0.014459,0,2,2,0,1,1,0,12.58,0,0,0,0,0,0,0,0,1,113.6,16.11,5.76
107.170013,1,0.027993,0,0,3,1,1,1,0,22.37,1,0,0,0,0,0,0,0,1,78.52,15.96,5.76
104.999743,1,0.028571,0,0,2,0,0,1,1,15.58,0,0,0,0,1,1,0,0,1,71.59,16.55,5.76
87.710488,0,0.034203,0,3,2,0,1,1,0,14.53,0,0,0,0,0,0,0,0,0,59.71,17.68,5.76
106.857258,1,0.028075,0,0,2,0,1,1,0,15.69,0,0,0,0,1,0,0,0,1,66.93,17.08,5.76
85.439433,0,0.023408,1,3,2,1,0,0,1,14.85,1,0,0,0,0,0,0,0,0,30.11,17.46,5.76
92.712943,2,0.010786,0,1,2,1,0,0,1,14.91,1,0,0,0,0,0,0,0,1,97.91,15.67,5.76
168.238482,1,0.005944,0,2,2,0,0,1,1,19.46,0,0,0,1,1,0,1,0,1,81.17,16.62,5.76
79.739818,0,0.025082,0,3,2,1,1,0,0,13.97,1,0,0,0,0,0,0,0,0,61.12,18.17,5.76
154.787153,0,0.012921,1,3,2,0,1,1,0,18.82,1,1,0,0,0,1,0,1,0,20.83,17.04,5.76
169.256933,1,0.005908,0,2,2,0,1,1,0,19.52,0,0,0,0,0,0,0,1,1,93.85,17.17,5.76
95.917339,1,0.031277,0,0,2,0,1,1,0,14.98,0,0,1,0,0,0,0,0,1,76.9,16.45,5.76
97.601906,2,0.020491,1,0,2,1,0,0,1,15.4,0,1,1,1,0,0,0,0,1,51.98,16.97,5.76
73.845586,2,0.027084,1,0,2,1,0,0,1,13.93,1,0,1,0,0,0,0,0,1,54,15.65,5.76
155.588072,0,0.019282,0,3,2,0,1,1,0,18.8,1,1,0,1,0,0,1,1,0,49.71,19.51,5.76
69.390728,2,0.014411,0,1,2,0,1,1,0,13.12,0,0,0,1,1,1,0,0,1,117.45,15.42,5.76
66.453258,2,0.045145,0,0,2,1,0,0,1,12.31,0,0,1,0,1,0,0,0,1,78.55,16.23,5.76
74.826338,0,0.040093,0,3,2,1,0,0,1,13.87,0,0,1,0,1,0,0,0,0,59.01,17.51,5.76
68.431744,2,0.014613,0,2,2,1,1,0,0,13.6,0,0,0,0,0,0,0,0,1,120.11,15.39,5.76
148.961842,1,0.013426,1,0,2,1,1,0,0,18.35,1,0,0,0,1,0,1,0,1,49.63,16.56,5.76
116.245337,1,0.008602,0,2,2,1,1,0,0,16.35,0,0,0,0,1,0,1,0,1,99.01,16.12,5.76
166.842565,1,0.011987,1,0,2,0,1,1,0,19.38,0,1,0,1,0,1,0,0,1,47.77,16.87,5.76
126.570695,0,0.015801,1,3,3,1,1,1,0,24,0,0,0,0,0,0,0,0,0,30.57,17.76,5.76
87.255347,1,0.034382,0,0,2,1,0,0,1,14.2,0,0,1,0,0,0,0,0,1,73.81,16.46,5.76
67.107402,1,0.044704,0,0,2,1,0,0,1,12.88,1,0,1,0,0,0,1,0,1,79.16,16.65,5.76
105.127372,0,0.028537,0,3,2,0,1,1,0,15.54,0,0,0,0,0,0,0,0,0,46.5,17.09,5.76
86.852304,0,0.023028,1,3,2,0,1,1,0,14.04,1,0,0,0,0,0,1,0,0,32.98,19.26,5.76
113.353185,0,0.008822,0,3,2,1,0,0,1,16.19,0,0,0,0,0,0,0,0,0,51.72,18.23,5.76
94.139983,2,0.021245,0,1,2,0,1,1,0,14.9,0,1,0,0,0,0,1,1,1,94.35,16.12,5.76
94.463445,0,0.031758,0,3,2,0,0,1,1,15.15,1,0,0,0,1,0,0,1,0,58.99,18.41,5.76
135.29341,0,0.014783,0,3,2,0,1,1,0,17.65,0,0,0,0,0,0,1,0,0,48.44,18.94,5.76
91.823556,0,0.032671,0,3,2,1,0,0,1,15.06,0,0,1,0,1,0,0,0,0,53.5,17.64,5.76
88.752582,0,0.033802,0,3,2,1,0,0,1,14.59,0,0,0,0,0,0,0,0,0,53.92,16.59,5.76
87.607685,2,0.011415,0,1,2,0,1,1,0,14.53,0,1,1,0,0,0,0,0,1,99.38,15.65,5.76
90.985705,0,0.054954,0,3,2,1,1,0,0,14.74,0,0,1,0,0,0,0,0,0,50.64,17.72,5.76
109.003596,1,0.009174,0,2,2,0,0,1,1,15.93,0,0,0,0,1,0,0,0,1,92.29,16.61,5.76
173.702347,0,0.005757,0,3,2,1,0,0,1,21.43,1,0,1,0,1,0,1,0,0,45.86,16.94,5.76
97.414016,0,0.020531,1,3,2,0,1,1,0,15.41,1,0,0,0,0,1,0,1,0,24.7,17.37,5.76
111.066092,2,0.027011,0,2,2,0,1,1,0,16.12,0,0,0,0,1,0,0,0,1,90.25,16.48,5.76
97.200438,2,0.030864,0,0,2,0,0,1,1,15.3,0,0,0,1,1,0,0,0,1,67.86,15.65,5.76
106.516564,1,0.009388,0,1,2,0,0,1,1,15.82,1,0,0,0,0,0,1,0,1,103.83,17.05,5.76
71.337468,1,0.028036,0,1,2,1,0,0,1,12.69,0,0,0,0,1,0,0,0,1,100.47,16.65,5.76
72.003007,0,0.027777,1,3,2,0,0,1,1,13.79,0,0,0,0,1,0,0,0,0,34.91,18.13,5.76
82.549855,1,0.036342,0,0,2,1,0,0,1,14.57,0,0,0,1,0,1,1,0,1,73.72,16.57,5.76
74.87162,1,0.026712,1,0,2,1,0,0,1,13.45,1,0,0,0,0,0,0,0,1,56.27,16.46,5.76
91.35466,0,0.010946,0,3,2,1,0,0,1,14.91,1,0,1,0,1,0,0,0,0,59.98,18.61,5.76
169.710712,0,0.017677,0,3,2,0,0,1,1,19.62,0,1,0,1,1,0,0,0,0,37.11,17.36,5.76
125.752833,0,0.007952,0,3,3,1,0,1,1,24.16,0,0,0,0,0,0,0,0,0,57.45,18.36,5.76
112.910342,0,0.017713,0,3,3,1,1,1,0,25.05,0,1,1,0,0,0,0,1,0,56.14,16.8,5.76
75.61103,1,0.039677,0,0,2,1,1,0,0,13.46,0,0,0,1,1,1,0,0,1,77.55,16.94,5.76
73.03114,1,0.068464,0,0,2,0,1,1,0,13.8,0,0,0,0,0,0,0,0,1,80.59,16.86,5.76
75.42066,1,0.039777,0,0,2,0,1,1,0,13.26,0,0,0,0,0,0,0,0,1,82.69,16.45,5.76
102.364097,1,0.029307,0,0,2,0,1,1,0,15.6,0,1,0,0,0,0,0,0,1,76.65,17.26,5.76
